CET,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity,Mean Humidity,Min Humidity,Max Sea Level PressurehPa,Mean Sea Level PressurehPa,Min Sea Level PressurehPa,Max VisibilityKm,Mean VisibilityKm,Min VisibilitykM,Max Wind SpeedKm/h,Mean Wind SpeedKm/h,Max Gust SpeedKm/h,Precipitationmm,CloudCover,Events,WindDirDegrees
2015-10-2,26,s3_14_24,10,7,s3_n5_4,0,54,s1_below_35,16,1021,s3_1005_1025,1010,31,s3_15_23,10,29,s2_12_22,52,s1_below_4,3,,s3_183_297
2015-10-3,26,s3_14_24,15,8,s4_4_up,3,59,s2_35_49,19,1017,s3_1005_1025,1012,31,s3_15_23,10,26,s1_below_12,50,s1_below_4,2,,s3_183_297
2015-10-4,22,s3_14_24,14,16,s4_4_up,7,82,s3_49_71,34,1020,s3_1005_1025,1016,31,s3_15_23,3,26,s1_below_12,55,s1_below_4,6,Rain,s3_183_297
2015-10-5,24,s3_14_24,17,18,s4_4_up,11,100,s3_49_71,34,1020,s3_1005_1025,1012,31,s2_3_15,5,39,s2_12_22,61,s1_below_4,5,Rain,s3_183_297
2015-10-6,22,s3_14_24,16,16,s4_4_up,10,94,s3_49_71,40,1018,s3_1005_1025,1011,31,s2_3_15,5,35,s2_12_22,60,s2_4_17,4,Rain,s3_183_297
2015-10-7,22,s3_14_24,11,11,s4_4_up,6,88,s3_49_71,26,1020,s3_1005_1025,1014,31,s3_15_23,10,11,s1_below_12,29,s1_below_4,4,,s4_297_up
2015-10-8,23,s3_14_24,9,10,s4_4_up,4,82,s3_49_71,22,1019,s3_1005_1025,1013,31,s3_15_23,10,13,s1_below_12,26,s1_below_4,1,,s4_297_up
2015-10-9,23,s3_14_24,7,10,s4_4_up,5,87,s3_49_71,23,1017,s3_1005_1025,1010,31,s4_23_up,10,14,s1_below_12,,s1_below_4,2,,s4_297_up
2015-10-10,23,s3_14_24,8,11,s4_4_up,6,87,s3_49_71,29,1014,s3_1005_1025,1007,31,s3_15_23,10,16,s1_below_12,35,s1_below_4,3,,s3_183_297
2015-10-11,21,s3_14_24,14,15,s4_4_up,11,100,s4_71_up,43,1010,s3_1005_1025,1005,31,s2_3_15,3,19,s1_below_12,35,s1_below_4,5,Rain,s3_183_297
2015-10-12,23,s3_14_24,14,14,s4_4_up,10,94,s3_49_71,37,1013,s3_1005_1025,1008,31,s3_15_23,10,21,s1_below_12,60,s1_below_4,4,,s2_104_183
2015-10-13,16,s2_10_14,10,13,s4_4_up,7,94,s4_71_up,55,1016,s3_1005_1025,1012,31,s3_15_23,10,23,s1_below_12,,s1_below_4,6,Rain,s1_below_104
2015-10-14,19,s2_10_14,5,7,s4_4_up,3,100,s3_49_71,23,1017,s3_1005_1025,1012,31,s4_23_up,10,11,s1_below_12,,s1_below_4,1,,s4_297_up
2015-10-15,21,s2_10_14,3,5,s3_n5_4,0,87,s3_49_71,16,1018,s3_1005_1025,1011,31,s4_23_up,18,11,s1_below_12,,s1_below_4,,,s1_below_104
2015-10-16,23,s2_10_14,3,7,s3_n5_4,1,87,s3_49_71,21,1019,s3_1005_1025,1012,31,s4_23_up,27,11,s1_below_12,34,s1_below_4,,,s4_297_up
2015-10-17,22,s3_14_24,9,16,s4_4_up,6,100,s4_71_up,42,1015,s3_1005_1025,1009,31,s2_3_15,6,13,s1_below_12,,s1_below_4,5,Rain,s4_297_up
2015-10-18,19,s3_14_24,13,16,s4_4_up,13,100,s4_71_up,73,1015,s3_1005_1025,1009,31,s2_3_15,2,13,s1_below_12,,s2_4_17,5,Fog-Rain,s1_below_104
2015-10-19,21,s3_14_24,14,16,s4_4_up,12,100,s4_71_up,49,1013,s3_1005_1025,1008,31,s2_3_15,6,16,s1_below_12,37,s1_below_4,5,Rain,s2_104_183
2015-10-20,20,s3_14_24,12,13,s4_4_up,-1,100,s3_49_71,17,1020,s3_1005_1025,1012,31,s3_15_23,10,23,s1_below_12,40,s1_below_4,3,,s1_below_104
2015-10-21,19,s2_10_14,5,6,s3_n5_4,3,93,s3_49_71,26,1022,s3_1005_1025,1016,31,s4_23_up,27,14,s1_below_12,26,s1_below_4,,,s4_297_up
2015-10-22,21,s2_10_14,4,8,s4_4_up,3,93,s3_49_71,23,1024,s3_1005_1025,1019,31,s4_23_up,14,11,s1_below_12,29,s1_below_4,,,s4_297_up
2015-10-23,19,s2_10_14,8,10,s4_4_up,7,93,s3_49_71,37,1023,s3_1005_1025,1017,31,s4_23_up,14,13,s1_below_12,,s1_below_4,,,s3_183_297
2015-10-24,21,s3_14_24,10,11,s4_4_up,8,94,s3_49_71,37,1021,s3_1005_1025,1016,31,s4_23_up,21,10,s1_below_12,,s1_below_4,8,,s4_297_up
2015-10-25,22,s3_14_24,10,11,s4_4_up,8,94,s3_49_71,34,1022,s3_1005_1025,1016,31,s3_15_23,10,19,s1_below_12,,s1_below_4,5,,s2_104_183
2015-10-26,18,s3_14_24,13,14,s4_4_up,11,100,s4_71_up,52,1018,s3_1005_1025,1011,31,s2_3_15,3,19,s1_below_12,39,s1_below_4,5,Rain,s2_104_183
2015-10-27,17,s2_10_14,11,13,s4_4_up,5,94,s4_71_up,36,1015,s3_1005_1025,1010,31,s2_3_15,5,34,s2_12_22,55,s1_below_4,5,Rain,s3_183_297
2015-10-28,17,s2_10_14,9,10,s4_4_up,7,94,s4_71_up,43,1020,s3_1005_1025,1014,31,s3_15_23,3,29,s2_12_22,58,s1_below_4,4,Rain,s3_183_297
2015-10-29,17,s2_10_14,12,12,s4_4_up,9,94,s4_71_up,62,1022,s3_1005_1025,1019,31,s3_15_23,10,19,s1_below_12,32,s1_below_4,5,,s2_104_183
2015-10-30,22,s3_14_24,8,12,s4_4_up,8,100,s4_71_up,38,1021,s3_1005_1025,1015,31,s2_3_15,3,11,s1_below_12,24,s1_below_4,1,Fog,s1_below_104
2015-10-31,21,s3_14_24,12,12,s4_4_up,11,94,s4_71_up,45,1023,s3_1005_1025,1017,31,s3_15_23,10,14,s1_below_12,,s1_below_4,4,,s1_below_104
2015-11-1,20,s3_14_24,13,11,s4_4_up,6,88,s3_49_71,33,1023,s3_1005_1025,1016,31,s3_15_23,10,23,s1_below_12,40,s1_below_4,5,,s1_below_104
2015-11-2,15,s2_10_14,11,12,s4_4_up,8,95,s4_71_up,54,1017,s3_1005_1025,1010,31,s2_3_15,4,27,s1_below_12,48,s2_4_17,6,Rain,s2_104_183
2015-11-3,15,s2_10_14,9,11,s4_4_up,8,94,s4_71_up,70,1023,s3_1005_1025,1015,31,s2_3_15,2,19,s2_12_22,48,s1_below_4,6,Rain,s2_104_183
2015-11-4,16,s2_10_14,11,13,s4_4_up,10,100,s4_71_up,77,1023,s3_1005_1025,1021,18,s2_3_15,3,14,s1_below_12,26,s1_below_4,5,Fog-Rain,s1_below_104
2015-11-5,18,s2_10_14,12,13,s4_4_up,12,100,s4_71_up,59,1027,s3_1005_1025,1023,31,s2_3_15,2,14,s1_below_12,37,s1_below_4,6,Fog,s3_183_297
2015-11-6,22,s3_14_24,9,14,s4_4_up,8,100,s4_71_up,47,1029,s4_1025_up,1024,31,s2_3_15,2,10,s1_below_12,,s1_below_4,1,Fog,s4_297_up
2015-11-7,23,s3_14_24,8,15,s4_4_up,8,100,s4_71_up,45,1029,s4_1025_up,1024,31,s2_3_15,3,8,s1_below_12,,s1_below_4,,,s4_297_up
2015-11-8,23,s3_14_24,9,13,s4_4_up,8,100,s4_71_up,28,1032,s4_1025_up,1026,31,s4_23_up,10,13,s1_below_12,23,s1_below_4,,Fog,s4_297_up
2015-11-9,22,s2_10_14,6,11,s4_4_up,5,100,s4_71_up,35,1035,s4_1025_up,1029,31,s4_23_up,9,10,s1_below_12,,s1_below_4,,,s4_297_up
2015-11-10,22,s2_10_14,6,10,s4_4_up,5,100,s4_71_up,27,1033,s4_1025_up,1026,31,s3_15_23,3,8,s1_below_12,,s1_below_4,,,s4_297_up
2015-11-11,23,s2_10_14,4,8,s4_4_up,4,100,s3_49_71,21,1029,s4_1025_up,1022,31,s3_15_23,8,10,s1_below_12,,s1_below_4,,,s4_297_up
2015-11-12,22,s2_10_14,4,7,s4_4_up,3,93,s3_49_71,24,1028,s4_1025_up,1022,31,s4_23_up,18,10,s1_below_12,,s1_below_4,,,s4_297_up
2015-11-13,22,s2_10_14,4,8,s4_4_up,3,100,s3_49_71,25,1032,s4_1025_up,1027,31,s4_23_up,18,16,s1_below_12,,s1_below_4,,,s4_297_up
2015-11-14,18,s2_10_14,6,9,s4_4_up,4,93,s4_71_up,41,1035,s4_1025_up,1029,31,s4_23_up,11,16,s1_below_12,27,s1_below_4,,,s4_297_up
2015-11-15,20,s2_10_14,4,9,s4_4_up,3,100,s4_71_up,38,1031,s4_1025_up,1022,31,s2_3_15,5,10,s1_below_12,,s1_below_4,,Fog,s4_297_up
2015-11-16,18,s1_below_10,3,9,s4_4_up,2,100,s4_71_up,39,1028,s3_1005_1025,1021,19,s2_3_15,6,10,s1_below_12,27,s1_below_4,,Fog,s4_297_up
2015-11-17,18,s1_below_10,3,9,s4_4_up,2,100,s4_71_up,40,1030,s4_1025_up,1024,14,s2_3_15,5,10,s1_below_12,26,s1_below_4,,Fog,s4_297_up
2015-11-18,21,s2_10_14,2,8,s4_4_up,2,100,s3_49_71,30,1032,s4_1025_up,1025,31,s2_3_15,3,8,s1_below_12,,s1_below_4,,Fog,s4_297_up
2015-11-19,21,s2_10_14,4,9,s4_4_up,4,100,s4_71_up,33,1033,s4_1025_up,1027,31,s4_23_up,14,11,s1_below_12,,s1_below_4,,,s4_297_up
2015-11-20,21,s2_10_14,4,10,s4_4_up,2,100,s3_49_71,25,1034,s4_1025_up,1024,31,s3_15_23,6,32,s1_below_12,48,s1_below_4,,,s3_183_297
2015-11-21,16,s2_10_14,5,9,s3_n5_4,-2,76,s3_49_71,25,1024,s3_1005_1025,1011,31,s3_15_23,10,39,s2_12_22,60,s1_below_4,4,,s4_297_up
2015-11-22,10,s1_below_10,1,2,s3_n5_4,-3,87,s3_49_71,38,1021,s3_1005_1025,1012,31,s3_15_23,10,24,s1_below_12,34,s1_below_4,3,,s3_183_297
2015-11-23,11,s1_below_10,0,3,s3_n5_4,-6,93,s3_49_71,20,1027,s3_1005_1025,1015,31,s3_15_23,10,23,s1_below_12,39,s1_below_4,2,,s4_297_up
2015-11-24,12,s1_below_10,-1,2,s3_n5_4,-3,93,s3_49_71,32,1030,s4_1025_up,1025,31,s3_15_23,10,11,s1_below_12,34,s1_below_4,1,,s4_297_up
2015-11-25,17,s2_10_14,4,6,s3_n5_4,1,81,s3_49_71,33,1029,s3_1005_1025,1021,31,s3_15_23,10,14,s1_below_12,,s1_below_4,2,,s2_104_183
2015-11-26,17,s1_below_10,4,6,s3_n5_4,-4,75,s2_35_49,16,1024,s3_1005_1025,1019,31,s4_23_up,26,40,s1_below_12,55,s1_below_4,,,s1_below_104
2015-11-27,17,s2_10_14,8,6,s4_4_up,4,76,s3_49_71,32,1020,s3_1005_1025,1015,31,s4_23_up,29,32,s2_12_22,42,s1_below_4,,,s4_297_up
2015-11-28,17,s1_below_10,2,6,s3_n5_4,0,93,s3_49_71,31,1030,s3_1005_1025,1019,31,s4_23_up,10,14,s1_below_12,,s1_below_4,1,,s1_below_104
2015-11-29,14,s1_below_10,-2,1,s3_n5_4,-3,93,s3_49_71,20,1038,s4_1025_up,1029,31,s4_23_up,23,11,s1_below_12,,s1_below_4,,,s4_297_up
2015-11-30,16,s1_below_10,-3,0,s3_n5_4,-7,93,s3_49_71,12,1041,s4_1025_up,1032,31,s4_23_up,26,13,s1_below_12,,s1_below_4,,,s4_297_up
2015-12-1,17,s1_below_10,-4,-2,s3_n5_4,-6,86,s3_49_71,13,1037,s4_1025_up,1029,31,s4_23_up,18,10,s1_below_12,27,s1_below_4,,,s4_297_up
2015-12-2,15,s1_below_10,-1,0,s3_n5_4,-3,87,s3_49_71,22,1035,s4_1025_up,1028,31,s3_15_23,14,10,s1_below_12,,s1_below_4,,,s4_297_up
2015-12-3,17,s1_below_10,-1,4,s3_n5_4,-2,93,s3_49_71,29,1035,s4_1025_up,1029,26,s2_3_15,9,10,s1_below_12,,s1_below_4,,,s4_297_up
2015-12-4,17,s1_below_10,1,6,s3_n5_4,-1,100,s4_71_up,31,1038,s4_1025_up,1032,31,s2_3_15,8,10,s1_below_12,,s1_below_4,8,,s4_297_up
2015-12-5,19,s1_below_10,2,5,s3_n5_4,1,93,s3_49_71,27,1036,s4_1025_up,1028,31,s3_15_23,14,11,s1_below_12,,s1_below_4,8,,s4_297_up
2015-12-6,17,s1_below_10,0,5,s3_n5_4,0,100,s4_71_up,29,1033,s4_1025_up,1027,31,s3_15_23,11,13,s1_below_12,,s1_below_4,,,s4_297_up
2015-12-7,11,s1_below_10,2,7,s3_n5_4,1,93,s4_71_up,66,1033,s4_1025_up,1029,31,s2_3_15,9,11,s1_below_12,,s1_below_4,3,,s4_297_up
2015-12-8,13,s1_below_10,4,8,s4_4_up,4,100,s4_71_up,56,1036,s4_1025_up,1031,19,s2_3_15,5,11,s1_below_12,,s1_below_4,4,,s4_297_up
2015-12-9,16,s1_below_10,2,8,s4_4_up,2,100,s4_71_up,45,1039,s4_1025_up,1034,31,s3_15_23,6,14,s1_below_12,,s1_below_4,2,,s4_297_up
2015-12-10,14,s1_below_10,3,7,s4_4_up,3,100,s4_71_up,47,1037,s4_1025_up,1031,31,s2_3_15,6,10,s1_below_12,,s1_below_4,4,,s4_297_up
2015-12-11,14,s1_below_10,4,7,s4_4_up,3,93,s4_71_up,49,1036,s4_1025_up,1030,31,s2_3_15,2,8,s1_below_12,23,s1_below_4,5,,s1_below_104
2015-12-12,12,s1_below_10,7,7,s4_4_up,4,87,s3_49_71,47,1030,s4_1025_up,1024,31,s3_15_23,10,10,s1_below_12,,s1_below_4,7,,s4_297_up
2015-12-13,13,s1_below_10,2,6,s3_n5_4,1,93,s4_71_up,50,1026,s3_1005_1025,1020,26,s2_3_15,10,14,s1_below_12,47,s1_below_4,5,,s4_297_up
2015-12-14,15,s2_10_14,7,9,s4_4_up,5,100,s4_71_up,43,1025,s3_1005_1025,1021,24,s2_3_15,3,14,s1_below_12,40,s1_below_4,5,Rain,s3_183_297
2015-12-15,16,s2_10_14,7,9,s4_4_up,6,100,s4_71_up,44,1034,s4_1025_up,1025,16,s2_3_15,3,11,s1_below_12,27,s1_below_4,6,,s4_297_up
2015-12-16,15,s1_below_10,2,7,s3_n5_4,2,100,s4_71_up,40,1037,s4_1025_up,1031,18,s2_3_15,3,8,s1_below_12,,s1_below_4,,,s4_297_up
2015-12-17,16,s1_below_10,2,6,s3_n5_4,1,100,s4_71_up,34,1033,s4_1025_up,1028,26,s2_3_15,6,10,s1_below_12,,s1_below_4,,,s4_297_up
2015-12-18,15,s1_below_10,3,7,s3_n5_4,2,100,s4_71_up,36,1033,s4_1025_up,1028,31,s2_3_15,9,10,s1_below_12,,s1_below_4,1,,s4_297_up
2015-12-19,16,s1_below_10,2,5,s3_n5_4,1,100,s4_71_up,31,1031,s4_1025_up,1023,31,s2_3_15,6,11,s1_below_12,,s1_below_4,,,s4_297_up
2015-12-20,16,s1_below_10,1,5,s3_n5_4,0,100,s3_49_71,27,1029,s3_1005_1025,1023,21,s2_3_15,2,19,s1_below_12,37,s1_below_4,4,,s4_297_up
2015-12-21,15,s1_below_10,2,6,s3_n5_4,2,100,s4_71_up,42,1036,s4_1025_up,1028,18,s2_3_15,6,10,s1_below_12,,s1_below_4,5,,s4_297_up
2015-12-22,16,s1_below_10,0,6,s3_n5_4,-1,100,s4_71_up,36,1038,s4_1025_up,1030,31,s2_3_15,5,10,s1_below_12,,s1_below_4,,,s4_297_up
2015-12-23,15,s1_below_10,0,5,s3_n5_4,-1,100,s4_71_up,35,1035,s4_1025_up,1028,31,s2_3_15,3,10,s1_below_12,23,s1_below_4,,,s4_297_up
2015-12-24,11,s1_below_10,0,5,s3_n5_4,-1,100,s4_71_up,54,1034,s4_1025_up,1028,18,s2_3_15,4,10,s1_below_12,,s1_below_4,,,s4_297_up
2015-12-25,14,s1_below_10,-2,6,s3_n5_4,-2,100,s4_71_up,45,1036,s4_1025_up,1031,14,s2_3_15,2,14,s1_below_12,,s1_below_4,,Fog,s4_297_up
2015-12-26,12,s1_below_10,-1,6,s3_n5_4,-2,100,s4_71_up,56,1037,s4_1025_up,1031,14,s2_3_15,3,11,s1_below_12,,s1_below_4,5,,s4_297_up
2015-12-27,14,s1_below_10,-1,6,s3_n5_4,-2,100,s4_71_up,30,1035,s4_1025_up,1027,31,s2_3_15,5,14,s1_below_12,,s1_below_4,8,Fog,s1_below_104
2015-12-28,15,s1_below_10,2,8,s3_n5_4,1,100,s4_71_up,34,1031,s4_1025_up,1023,31,s2_3_15,8,27,s1_below_12,45,s1_below_4,7,Rain,s3_183_297
2015-12-29,11,s1_below_10,5,9,s4_4_up,5,100,s4_71_up,66,1034,s4_1025_up,1026,31,s2_3_15,0,14,s1_below_12,32,s1_below_4,5,Fog-Rain,s3_183_297
2015-12-30,9,s1_below_10,6,7,s4_4_up,5,93,s4_71_up,70,1034,s4_1025_up,1025,19,s2_3_15,6,14,s1_below_12,34,s1_below_4,6,,s3_183_297
2015-12-31,12,s1_below_10,7,10,s4_4_up,7,100,s4_71_up,70,1027,s3_1005_1025,1024,31,s2_3_15,2,14,s1_below_12,,s1_below_4,6,Rain,s4_297_up
